price,year_model,mileage,fuel_type,mark,model,fiscal_power,city
33750.0,2010.0,274999.5,Diesel,Nissan,X-Trai,8.0, Casablanca
17550.0,2005.0,184999.5,Diesel,Toyot,Pra,, Marrakech
10800.0,1998.0,47499.5,Ess,Renault,19,, Casablanca
26460.0,2015.0,104999.5,Diesel,Peugeot,301,6.0, Rabat
18630.0,2013.0,92499.5,Ess,Fiat,Punt,7.0, Marrakech
17010.0,2012.0,87499.5,Ess,Ford,Ka,6.0, Marrakech
26190.0,2012.0,62499.5,Diesel,Peugeot,207,6.0, Casablanca
17550.0,2013.0,134999.5,Ess,Renault,Symb,7.0, Marrakech
37800.0,2013.0,144999.5,Diesel,Toyot,RAV 4,9.0, Rabat
18090.0,2008.0,194999.5,Diesel,Citroen,Berling,6.0, Marrakech
121500.00000000001,2017.0,62499.5,Diesel,Audi,A5,8.0, Casablanca
13500.0,2003.0,174999.5,Ess,Hond,Jazz,8.0, Agadir
22140.0,2012.0,104999.5,Diesel,Renault,gan,6.0, Casablanca
6750.0,2005.0,17499.5,Ess,Volkswagen,G,, Casablanca
9720.0,1999.0,274999.5,Ess,Toyot,Corolla,, Agadir
13770.0,2005.0,184999.5,Ess,Citroen,C4,8.0, Casablanca
15390.000000000002,2004.0,22499.5,Diesel,Toyot,Corolla,8.0, Meknès
14310.000000000002,2001.0,27499.5,Diesel,Peugeot,206,6.0, Agadir
26190.0,2011.0,144999.5,Diesel,Ford,Fiesta,6.0, Rabat
14310.000000000002,1994.0,324999.5,Diesel,cedes-Benz,220,, Rabat
7290.000000000001,1999.0,52499.5,Ess,Fiat,Un,7.0, Berrechid
10935.0,1992.0,17499.5,Diesel,Renault,19,, Berkane
8100.000000000001,2003.0,224999.5,Diesel,Volkswagen,GOLF 4,, Casablanca
18630.0,2007.0,104999.5,Ess,Audi,A6,11.0, Casablanca
40689.0,2017.0,12499.5,Diesel,Citroen,Berling,6.0, Meknès
37530.0,2013.0,72499.5,Ess,Audi,A4,8.0, Casablanca
22140.0,2011.0,174999.5,Ess,Opel,Astra,8.0, Rabat
14850.000000000002,2011.0,114999.5,Ess,Daci,Logan,8.0, Casablanca
12690.0,2002.0,2499.5,Diesel,Renault,Cli,6.0, Béni Mellal
16200.000000000002,2002.0,22499.5,Diesel,Volkswagen,GOLF 4,, Meknès
12690.0,1993.0,37499.5,Diesel,Renault,19,7.0, Sefrou
51300.0,2015.0,174999.5,Diesel,cedes-Benz,Classe A,6.0, Marrakech
15390.000000000002,2003.0,114999.5,Diesel,Volkswagen,P,, Tanger
15390.000000000002,1997.0,174999.5,Diesel,cedes-Benz,Classe C,8.0, Casablanca
23220.0,2014.0,124999.5,Diesel,Fiat,Punt,7.0, Casablanca
8370.0,1999.0,274999.5,Ess,Fiat,Pali,, Casablanca
29160.000000000004,2007.0,184999.5,Diesel,Volkswagen,Passat,8.0, Meknès
5940.0,1988.0,12499.5,Ess,Renault,SUPER 5,7.0, Tanger
31050.000000000004,2015.0,104999.5,Diesel,Renault,Cli,, Settat
16740.0,2003.0,2499.5,Diesel,Volkswagen,Passat,8.0, Casablanca
9990.0,1999.0,22499.5,Diesel,Fiat,Pali,, Rabat
21060.0,2001.0,274999.5,Diesel,Volkswagen,GOLF 4,, Mohammedia
15390.000000000002,2010.0,224999.5,Diesel,Daci,Logan,6.0, El Jadida
116100.00000000001,2016.0,82499.5,Diesel,Land Rov,Range Rover Evoqu,, Tanger
31050.000000000004,2015.0,104999.5,Diesel,Hyundai,Accent,, Rabat
19440.0,2009.0,194999.5,Diesel,Dodg,Avenger,8.0, Casablanca
18630.0,2014.0,124999.5,Diesel,Daci,Logan,6.0, Tanger
13500.0,2001.0,92499.5,Diesel,Peugeot,406,8.0, Rabat
16740.0,2007.0,224999.5,Diesel,Toyot,Corolla,8.0, Mohammedia
10800.0,1998.0,184999.5,Ess,Opel,Corsa,, Nador
14580.000000000002,2002.0,274999.5,Diesel,Peugeot,307,6.0, Béni Mellal
54000.0,2016.0,67499.5,Diesel,Hyundai,ix 35,, Rabat
19440.0,2008.0,184999.5,Diesel,Hyundai,Tucson,, Agadir
41850.0,2012.0,134999.5,Diesel,Volkswagen,Caddy,, Casablanca
50220.0,2015.0,144999.5,Diesel,Volkswagen,Tiguan,, Rabat
12690.0,2007.0,224999.5,Ess,Ki,Picant,, Safi
16200.000000000002,2002.0,224999.5,Diesel,Renault,gan,, Agadir
24840.0,2012.0,12499.5,Diesel,Renault,Kang,6.0, Rabat
21060.0,2009.0,184999.5,Diesel,Ford,Focus,, El Jadida
39150.0,2009.0,224999.5,Diesel,Audi,Q7,12.0, Casablanca
35910.0,2016.0,82499.5,Diesel,Fiat,500L,, Casablanca
17550.0,1996.0,324999.5,Diesel,cedes-Benz,220,9.0, Agadir
83700.0,2016.0,124999.5,Diesel,Land Rov,Range Rover Evoqu,9.0, Agadir
37260.0,2013.0,124999.5,Diesel,Opel,Astra,7.0, Rabat
8640.0,2002.0,27499.5,Ess,Fiat,Siena,, Salé
18630.0,2011.0,134999.5,Diesel,Sub,Legacy,8.0, Casablanca
18900.0,1998.0,274999.5,Diesel,cedes-Benz,250,10.0, Tétouan
7560.000000000001,1980.0,52499.5,Ess,Renault,12,, Khénifra
28350.000000000004,2015.0,104999.5,Diesel,Daci,Sander,6.0, Marrakech
27540.0,2007.0,274999.5,Diesel,Volkswagen,Caddy,, Casablanca
8640.0,1997.0,32499.5,Ess,Fiat,BRAVA,, Casablanca
148500.0,2002.0,224999.5,Diesel,Seat,Ibiza,, Meknès
33750.0,2009.0,224999.5,Diesel,Hyundai,Santa F,, Meknès
20790.0,2010.0,124999.5,Ess,Volkswagen,P,, Casablanca
10800.0,2002.0,72499.5,Diesel,Ki,Sportag,, Marrakech
54000.0,2016.0,77499.5,Diesel,Hyundai,ix 35,, Rabat
2160.0,1983.0,274999.5,Ess,Renault,R5,5.0, Casablanca
29160.000000000004,2008.0,134999.5,Diesel,Toyot,RAV 4,, Casablanca
21870.0,2010.0,22499.5,Diesel,Renault,Kang,, Casablanca
37800.0,2009.0,224999.5,Diesel,Nissan,Pathfinder,10.0, Casablanca
18900.0,2008.0,224999.5,Diesel,Daci,Logan,6.0, Rabat
38070.0,2016.0,72499.5,Diesel,Ford,Focus,, Casablanca
3375.0,2016.0,2499.5,Diesel,Volkswagen,Touran,8.0, Nador
20250.0,2006.0,324999.5,Diesel,cedes-Benz,270,, Taza
21600.0,2008.0,114999.5,Diesel,Renault,Kang,7.0, Salé
39690.0,2015.0,174999.5,Diesel,Volkswagen,Golf,, Tanger
10800.0,2011.0,134999.5,Ess,Chevrolet,Av,, Rabat
58050.00000000001,2013.0,194999.5,Diesel,Volkswagen,Tiguan,8.0, Casablanca
51300.0,2015.0,87499.5,Diesel,Ford,Kuga,8.0, Marrakech
23760.0,2014.0,124999.5,Diesel,Peugeot,301,6.0, Casablanca
37530.0,2013.0,67499.5,Diesel,Opel,Astra,7.0, Casablanca
11070.0,2000.0,224999.5,Diesel,Peugeot,406,, Tétouan
12690.0,2008.0,7499.5,Ess,Ki,BESTA,5.0, Safi
29160.000000000004,2012.0,104999.5,Diesel,Audi,A3,8.0, Marrakech
5940.0,1998.0,134999.5,Ess,Fiat,Un,, Casablanca
37530.0,2010.0,104999.5,Diesel,Audi,A6,12.0, Rabat
22950.0,2010.0,154999.5,Diesel,Ford,Fiesta,, Mohammedia
7560.000000000001,2000.0,32499.5,Ess,Peugeot,205,, Casablanca
10800.0,1998.0,154999.5,Ess,Toyot,RAV 4,11.0, El Jadida
16740.0,2005.0,154999.5,Diesel,Volkswagen,P,8.0, Salé
15120.000000000002,2013.0,104999.5,Ess,Daci,Logan,8.0, Marrakech
20520.0,2010.0,134999.5,Diesel,Peugeot,Partner,7.0, Meknès
75600.0,2011.0,194999.5,Diesel,Volkswagen,Touareg,, Casablanca
36450.0,2011.0,144999.5,Diesel,Ford,Kuga,8.0, Fès
20790.0,2013.0,104999.5,Diesel,Daci,Logan,, Taza
5400.0,1984.0,87499.5,Ess,Renault,R11,, Chtouka
42660.0,2010.0,124999.5,Diesel,Volkswagen,PASSAT CC,8.0, Casablanca
25110.0,2012.0,37499.5,Ess,Volkswagen,P,, Kénitra
8100.000000000001,1999.0,27499.5,Ess,Suzuki,Alt,, Settat
13500.0,2008.0,114999.5,Ess,Daihats,Sirion,, Casablanca
27000.0,2011.0,194999.5,Diesel,Ford,Focus,, Meknès
10800.0,2005.0,194999.5,Ess,Volkswagen,G,, Oujda
11610.0,1993.0,67499.5,Diesel,Renault,EXPRESS,6.0, Tétouan
37800.0,2014.0,104999.5,Diesel,Nissan,Juk,6.0, Fès
8910.0,2004.0,194999.5,Ess,Volkswagen,G,6.0, Rabat
27810.000000000004,2017.0,32499.5,Diesel,Fiat,Dob,5.0, Rabat
16740.0,2005.0,154999.5,Diesel,Volkswagen,P,8.0, Salé
38610.0,2006.0,194999.5,Diesel,cedes-Benz,220,8.0, Tétouan
17550.0,2003.0,194999.5,Diesel,Skod,Octavia,8.0, Rabat
17145.0,2003.0,324999.5,Ess,Hond,Accor,11.0, Agadir
17280.0,2006.0,154999.5,Diesel,Seat,Cordoba,8.0, Tanger
23760.0,2013.0,97499.5,Diesel,Renault,Kang,7.0, Tétouan
24300.0,2014.0,67499.5,Diesel,Ford,Fiesta,, Rabat
17280.0,2006.0,154999.5,Diesel,Seat,Cordoba,8.0, Tétouan
14310.000000000002,2005.0,154999.5,Ess,Renault,Cli,6.0, Casablanca
4050.0000000000005,1986.0,104999.5,Diesel,Fiat,Un,5.0, Casablanca
74790.0,2016.0,27499.5,Diesel,BMW,Serie 1,, Oujda
9180.0,2000.0,154999.5,Diesel,Seat,Cordoba,, Casablanca
22950.0,2003.0,32499.5,Diesel,Volkswagen,GOLF 4,, Ifrane
39150.0,2017.0,37499.5,Diesel,Daci,Duster,, Tanger
6750.0,1990.0,374999.5,Ess,Renault,SUPER 5,, Casablanca
8910.0,1994.0,2499.5,Diesel,Peugeot,306,, Casablanca
7560.000000000001,1987.0,104999.5,Diesel,Volkswagen,GOLF 2,, Casablanca
16740.0,2007.0,114999.5,Ess,Peugeot,207,8.0, Kénitra
6750.0,2002.0,2499.5,Diesel,Fiat,Pali,7.0, Casablanca
9990.0,2002.0,324999.5,Ess,Hond,Accor,13.0, Agadir
16740.0,2006.0,224999.5,Diesel,Renault,Kang,, Casablanca
19710.0,2009.0,224999.5,Diesel,Ssangyong,Rexton,11.0, Rabat
19710.0,2013.0,174999.5,Diesel,Daci,Logan,, Casablanca
20250.0,2011.0,22499.5,Diesel,Renault,Kang,, Taza
20520.0,2012.0,124999.5,Ess,Renault,Cli,, Oujda
64530.00000000001,2015.0,62499.5,Diesel,Volkswagen,PASSAT CC,8.0, Casablanca
64530.00000000001,2015.0,62499.5,Diesel,Volkswagen,CC,8.0, Casablanca
19980.0,2011.0,62499.5,Ess,Ford,Fiesta,7.0, Rabat
10530.0,1993.0,47499.5,Diesel,Renault,EXPRESS,, Agadir
35100.0,2009.0,184999.5,Diesel,Volkswagen,Touareg,10.0, Casablanca
13500.0,2007.0,104999.5,Ess,Volkswagen,Fox,6.0, Marrakech
18090.0,2007.0,144999.5,Diesel,Renault,Cli,6.0, Taza
7560.000000000001,1993.0,2499.5,Diesel,Peugeot,205,7.0, Casablanca
10260.0,2007.0,114999.5,Ess,itsubishi,ancer,, Casablanca
9450.0,2000.0,274999.5,Ess,Skod,Fabia,8.0, Casablanca
14040.000000000002,2011.0,114999.5,Ess,Chery,QQ,8.0, Casablanca
44550.0,2001.0,144999.5,Diesel,cedes-Benz,Sprinter,, Tanger
17550.0,2010.0,47499.5,Ess,Daci,Sander,, Casablanca
11610.0,2002.0,184999.5,Diesel,Fiat,Siena,, Tata
41850.0,2017.0,17499.5,Ess,Citroen,C4 Picass,6.0, Fquih Ben Saleh
12960.0,2005.0,174999.5,Diesel,Hyundai,Accent,6.0, Khénifra
7290.000000000001,1984.0,274999.5,Diesel,Renault,R11,6.0, Ouarzazate
22950.0,2010.0,17499.5,Diesel,Ford,Transit,8.0, El Jadida
20790.0,2009.0,134999.5,Ess,Volkswagen,P,8.0, Safi
9990.0,2009.0,224999.5,Diesel,Renault,19,7.0, Kénitra
36450.0,2014.0,144999.5,Diesel,cedes-Benz,Sprinter,, Marrakech
9450.0,1995.0,274999.5,Diesel,Peugeot,306,, Casablanca
28350.000000000004,2012.0,92499.5,Diesel,Fiat,500,, Marrakech
11880.0,2003.0,194999.5,Ess,Renault,gan,9.0, Casablanca
17010.0,2013.0,82499.5,Ess,Daci,Logan,8.0, Marrakech
18900.0,2008.0,194999.5,Diesel,Hond,Accor,8.0, Rabat
25650.0,2015.0,47499.5,Diesel,Daci,Sander,6.0, Marrakech
25110.0,2015.0,124999.5,Diesel,Citroen,C3,, Rabat
2970.0,2013.0,144999.5,Diesel,Daci,Lodgy,6.0, Casablanca
7290.000000000001,1981.0,2499.5,Ess,Volkswagen,GOLF 2,6.0, Casablanca
14310.000000000002,2004.0,144999.5,Diesel,Citroen,XSARA,7.0, Tétouan
10260.0,1999.0,274999.5,Diesel,Fiat,Pali,6.0, Casablanca
10800.0,1993.0,274999.5,Diesel,Renault,19,7.0, Ouazzane
29160.000000000004,2017.0,47499.5,Diesel,Ford,Fiesta,6.0, Casablanca
12150.0,1995.0,2499.5,Diesel,Renault,19,, Tanger
33480.0,2006.0,224999.5,Diesel,Land Rov,Range Rover,11.0, Rabat
8100.000000000001,1994.0,114999.5,Ess,Suzuki,Carry,6.0, Tanger
18090.0,2015.0,124999.5,Diesel,Fiat,Dob,6.0, Casablanca
31050.000000000004,2017.0,32499.5,Diesel,Hyundai,Accent,6.0, Casablanca
108000.0,2016.0,57499.5,Diesel,cedes-Benz,Classe C,, Marrakech
24354.0,2014.0,57499.5,Diesel,Daci,Dokker,6.0, Kénitra
40500.0,2017.0,22499.5,Diesel,Ford,Focus,, El Jadida
7290.000000000001,1998.0,114999.5,Ess,Alfa Romeo,156,, Mohammedia
21600.0,2007.0,184999.5,Diesel,Volkswagen,GOLF 5,8.0, Tanger
13500.0,2007.0,104999.5,Ess,Renault,Cli,, Berrechid
25650.0,2016.0,37499.5,Diesel,Daci,Sander,6.0, Khouribga
12150.0,2008.0,154999.5,Ess,Daihats,Sirion,6.0, Casablanca
13500.0,2007.0,104999.5,Ess,Renault,Cli,, Berrechid
21330.0,2008.0,274999.5,Diesel,Citroen,Xsara Picass,6.0, Rabat
11880.0,2003.0,224999.5,Diesel,Ford,n,8.0, Casablanca
4320.0,1992.0,17499.5,Ess,Renault,R4,4.0, Rabat
24300.0,2015.0,87499.5,Diesel,Citroen,C-Elysé,6.0, Casablanca
13500.0,2007.0,224999.5,Diesel,Ki,Sorent,10.0, Marrakech
7290.000000000001,2005.0,164999.5,Ess,Chevrolet,Av,7.0, Mohammedia
16200.000000000002,2007.0,104999.5,Diesel,Peugeot,206,, Casablanca
4860.0,1998.0,2499.5,Diesel,itsubishi,L200,, Kénitra
18900.0,2008.0,224999.5,Diesel,cedes-Benz,Classe C,, Oujda
5400.0,1996.0,500000.0,Diesel,Fiat,Un,, Casablanca
6210.0,2007.0,57499.5,Ess,Suzuki,aruti,5.0, Casablanca
264600.0,2017.0,17499.5,Diesel,Fiat,FIORINO,6.0, Kénitra
7290.000000000001,1998.0,7499.5,Ess,Toyot,STARLET,, Casablanca
11070.0,1988.0,124999.5,Diesel,Peugeot,309,, Ait Youl
24300.0,2005.0,22499.5,Diesel,cedes-Benz,220,, Safi
14850.000000000002,2010.0,154999.5,Diesel,Ford,Fiesta,6.0, Fès
12960.0,2003.0,17499.5,Ess,Peugeot,307,8.0, Marrakech
22950.0,2000.0,224999.5,Diesel,cedes-Benz,220,, Guelmim
48600.0,2013.0,17499.5,Diesel,cedes-Benz,Classe GLA,, El Jadida
23220.0,2013.0,184999.5,Diesel,Hyundai,Accent,, Tanger
32400.000000000004,2012.0,164999.5,Diesel,Nissan,Qashqai,6.0, El Jadida
21600.0,2003.0,12499.5,Diesel,Volkswagen,GOLF 4,8.0, Sidi Kacem
10260.0,2001.0,154999.5,Diesel,BMW,Serie 5,8.0, Marrakech
26460.0,2016.0,62499.5,Diesel,Peugeot,208,6.0, Casablanca
33210.0,2016.0,77499.5,Diesel,Hyundai,Accent,6.0, Agadir
26190.0,2006.0,2499.5,Diesel,Volkswagen,Passat,8.0, Tanger
4590.0,1996.0,274999.5,Diesel,itsubishi,ancer,8.0, Tanger
10800.0,2005.0,194999.5,Ess,BMW,Serie 5,12.0, Rabat
11880.0,1993.0,2499.5,Diesel,Renault,19,, Casablanca
15120.000000000002,2007.0,174999.5,Diesel,Hyundai,Accent,6.0, Tanger
75600.0,2017.0,67499.5,Diesel,Hyundai,Tucson,, Fès
39150.0,2014.0,164999.5,Diesel,Toyot,Corolla,, Kénitra
1134.0,2005.0,134999.5,Diesel,Volkswagen,Golf,, Tanger
26190.0,2006.0,2499.5,Diesel,Volkswagen,Passat,8.0, Tanger
17010.0,2005.0,224999.5,Diesel,Renault,gan,, Casablanca
9450.0,1990.0,500000.0,Diesel,Peugeot,405,, Rabat
8910.0,2000.0,154999.5,Ess,Fiat,Un,5.0, Marrakech
24030.0,2018.0,7499.5,Ess,Hyundai,i 10,, Oujda
15660.000000000002,2010.0,114999.5,Ess,Renault,Koleos,14.0, Marrakech
17010.0,2012.0,104999.5,Ess,Renault,Cli,6.0, Agadir
17010.0,2009.0,114999.5,Diesel,Daci,Logan,, Salé
6750.0,1990.0,154999.5,Diesel,Peugeot,205,6.0, Tétouan
70200.0,2012.0,224999.5,Diesel,cedes-Benz,Vit,, Deroua
23220.0,2003.0,274999.5,Diesel,Volkswagen,GOLF 4,8.0, Casablanca
26460.0,2011.0,104999.5,Diesel,Renault,gan,, Casablanca
129600.00000000001,1992.0,274999.5,Diesel,cedes-Benz,250,8.0, Fès
4590.0,1987.0,2499.5,Ess,Peugeot,205,, Ouarzazate
12150.0,1997.0,184999.5,Ess,Hond,Civic,9.0, Casablanca
12420.0,2005.0,2499.5,Ess,Ford,Fiesta,, Errachidia
7020.000000000001,2000.0,27499.5,Ess,Fiat,Un,6.0, Mohammedia
49950.0,2011.0,154999.5,Diesel,Ki,Sportag,8.0, Tétouan
9450.0,1999.0,52499.5,Diesel,Ford,ESCORT,7.0, Salé
1161.0,2010.0,12499.5,Ess,Ki,Picant,, Tétouan
21060.0,2015.0,17499.5,Ess,Hyundai,i 10,6.0, Rabat
21600.0,2011.0,154999.5,Diesel,Renault,Kang,, Casablanca
32400.000000000004,2016.0,72499.5,Diesel,Hyundai,Accent,6.0, El Jadida
21330.0,2000.0,224999.5,Diesel,Volkswagen,GOLF 4,8.0, Casablanca
26460.0,2011.0,104999.5,Diesel,Renault,gan,, Casablanca
32400.000000000004,2011.0,52499.5,Diesel,Toyot,Auris,, Fès
18360.0,1999.0,274999.5,Diesel,Volkswagen,Golf,8.0, Tanger
10260.0,1999.0,224999.5,Diesel,Fiat,Siena,7.0, Rabat
11880.0,2008.0,224999.5,Ess,Peugeot,407,11.0, Salé
28080.000000000004,2016.0,92499.5,Diesel,Citroen,C-Elysé,6.0, Tanger
59400.00000000001,2011.0,67499.5,Diesel,cedes-Benz,220,9.0, Casablanca
32130.000000000004,2017.0,114999.5,Diesel,Volkswagen,P,5.0, Marrakech
32130.000000000004,2012.0,114999.5,Diesel,Volkswagen,P,5.0, Marrakech
24030.0,2012.0,87499.5,Diesel,itsubishi,ancer,8.0, El Jadida
26460.0,2005.0,324999.5,Diesel,cedes-Benz,220,9.0, Fès
48060.0,2014.0,97499.5,Diesel,Hyundai,ix 35,8.0, Fès
10800.0,1989.0,77499.5,Diesel,Renault,R25,10.0, Oujda
10800.0,1982.0,27499.5,Diesel,Volkswagen,Jetta,9.0, Tanger
13500.0,2006.0,134999.5,Ess,Peugeot,307,, Casablanca
6750.0,1991.0,97499.5,Ess,Renault,19,8.0, Casablanca
16740.0,2010.0,154999.5,Ess,Fiat,GRANDE PUNTO,7.0, Casablanca
11070.0,1986.0,324999.5,Diesel,cedes-Benz,190,8.0, Casablanca
17820.0,2004.0,274999.5,Diesel,Renault,gan,6.0, Marrakech
14850.000000000002,2007.0,324999.5,Diesel,Peugeot,Partner,, Tanger
7830.000000000001,2005.0,124999.5,Ess,Volkswagen,G,, Marrakech
26190.0,2011.0,87499.5,Diesel,Peugeot,308,6.0, Salé
7830.000000000001,1997.0,22499.5,Diesel,Toyot,Corolla,, Agadir
21600.0,2011.0,124999.5,Diesel,Renault,Kang,6.0, Meknès
13500.0,2005.0,2499.5,Diesel,Citroen,Berling,7.0, Agadir
26460.0,2009.0,174999.5,Diesel,Opel,Insignia,8.0, Meknès
36450.0,2013.0,124999.5,Diesel,Ford,C-Max,, Khouribga
12150.0,2002.0,224999.5,Diesel,Ford,n,, Mohammedia
13770.0,1997.0,274999.5,Diesel,Renault,gan,7.0, Marrakech
8910.0,1999.0,12499.5,Ess,Fiat,Siena,7.0, Tamesna
23760.0,2007.0,184999.5,Diesel,Volkswagen,GOLF 5,, Casablanca
16200.000000000002,2000.0,224999.5,Diesel,BMW,Serie 5,10.0, Rabat
18900.0,2011.0,2499.5,Diesel,Daci,Logan,, Meknès
44280.0,2016.0,62499.5,Diesel,Peugeot,308,6.0, Tanger
20250.0,2008.0,194999.5,Diesel,Peugeot,407,8.0, El Jadida
22140.0,2017.0,52499.5,Diesel,Daci,Logan,6.0, Tanger
54000.0,2015.0,224999.5,Diesel,Audi,A4,8.0, El Jadida
47250.0,2011.0,144999.5,Diesel,Volkswagen,PASSAT CC,, Casablanca
15390.000000000002,2002.0,124999.5,Diesel,cedes-Benz,Classe A,, Casablanca
12690.0,2008.0,154999.5,Ess,Ford,Fiesta,, Casablanca
27540.0,2014.0,104999.5,Diesel,Hyundai,Accent,6.0, Tanger
6750.0,2006.0,32499.5,Ess,Suzuki,aruti,5.0, Fès
14850.000000000002,2007.0,324999.5,Diesel,Peugeot,Partner,, Tanger
9450.0,2005.0,97499.5,Ess,Volkswagen,GOLF PLUS,6.0, Kelaat Es-Sraghna
23490.0,2012.0,87499.5,Diesel,itsubishi,ancer,8.0, El Jadida
17550.0,2003.0,184999.5,Diesel,Ford,Focus,7.0, Agadir
24840.0,2015.0,72499.5,Diesel,Citroen,Berling,7.0, Tanger
23490.0,2008.0,2499.5,Diesel,Renault,Laguna,8.0, Rabat
5400.0,1997.0,224999.5,Ess,Toyot,Terc,7.0, Mohammedia
27000.0,1999.0,174999.5,Diesel,cedes-Benz,220,9.0, Larache
23220.0,2002.0,124999.5,Diesel,Audi,A4,8.0, Marrakech
17550.0,2012.0,67499.5,Ess,Ki,Picant,, Rabat
70200.0,2012.0,224999.5,Diesel,cedes-Benz,Vit,, Deroua
17550.0,2008.0,224999.5,Diesel,Opel,Astra,, Casablanca
7830.000000000001,1997.0,22499.5,Diesel,Toyot,Corolla,, Agadir
10260.0,2000.0,274999.5,Ess,Toyot,Yaris,, Casablanca
14850.000000000002,2005.0,274999.5,Diesel,Peugeot,206,, Casablanca
3564.0000000000005,2016.0,22499.5,Diesel,Citroen,Berling,6.0, Casablanca
7290.000000000001,1997.0,224999.5,Ess,Fiat,Un,, Salé
32400.000000000004,2013.0,72499.5,Diesel,Ford,Fiesta,6.0, Sefrou
1404.0,2005.0,47499.5,Diesel,Citroen,Berling,7.0, Salé
14310.000000000002,2009.0,104999.5,Ess,Suzuki,Celeri,6.0, Tiznit
13500.0,2010.0,2499.5,Diesel,cedes-Benz,250,, Oujda
783.0,1998.0,22499.5,Ess,Fiat,Siena,7.0, Salé
8100.000000000001,1999.0,374999.5,Diesel,Citroen,C15,, Meknès
19440.0,2008.0,97499.5,Diesel,Hyundai,Elantra,, Ouarzazate
8100.000000000001,1986.0,42499.5,Diesel,Peugeot,309,7.0, Casablanca
20250.0,2007.0,224999.5,Diesel,Renault,Cli,, Tanger
94500.0,2000.0,27499.5,Ess,Fiat,Pali,6.0, Casablanca
5400.0,1985.0,324999.5,Diesel,Peugeot,505,, Agadir
7020.000000000001,1996.0,2499.5,Ess,Fiat,Un,6.0, Laâyoune
16740.0,2012.0,17499.5,Ess,Seat,Ibiza,, Sefrou
48060.0,2015.0,104999.5,Diesel,Ford,Kuga,, Meknès
24300.0,2001.0,22499.5,Diesel,cedes-Benz,220,, Safi
18900.0,1983.0,67499.5,Ess,Peugeot,404,, Ain Aouda
28350.000000000004,2011.0,52499.5,Diesel,Renault,Kang,6.0, Casablanca
86400.0,2012.0,194999.5,Diesel,cedes-Benz,Classe E,, Rabat
14310.000000000002,2006.0,17499.5,Ess,Renault,gan,, Marrakech
18900.0,2001.0,37499.5,Diesel,Renault,Scenic,7.0, Agadir
21600.0,2007.0,124999.5,Diesel,Citroen,Xsara Picass,, Tanger
6480.0,1995.0,7499.5,Ess,Renault,SUPER 5,6.0, Rabat
24300.0,2014.0,92499.5,Diesel,Peugeot,301,, Agadir
9720.0,1996.0,7499.5,Diesel,Peugeot,405,, Rabat
7560.000000000001,1993.0,7499.5,Diesel,Renault,19,20.0, Martil
18630.0,2012.0,17499.5,Ess,Hyundai,Accent,, Sefrou
21870.0,2012.0,97499.5,Diesel,Renault,Kang,, Casablanca
19980.0,2015.0,67499.5,Ess,Hyundai,i 10,5.0, Salé
25650.0,2011.0,92499.5,Diesel,Citroen,Berling,, Casablanca
83700.0,2015.0,82499.5,Diesel,Hyundai,Santa F,9.0, Tanger
24300.0,2016.0,72499.5,Ess,Peugeot,208,, Marrakech
14310.000000000002,2004.0,2499.5,Ess,Renault,Scenic,9.0, Agadir
14040.000000000002,2004.0,17499.5,Ess,Peugeot,206,, Agadir
20520.0,2014.0,144999.5,Diesel,Fiat,Punt,, Tanger
12690.0,2001.0,2499.5,Diesel,Renault,EXPRESS,7.0, Tanger
39690.0,2010.0,174999.5,Diesel,Volkswagen,Golf,, Sidi Kacem
18090.0,2008.0,154999.5,Diesel,Renault,Kang,, Rabat
12150.0,1999.0,52499.5,Diesel,Renault,EXPRESS,, Agadir
23760.0,2007.0,27499.5,Diesel,Volkswagen,Jetta,, Agadir
23490.0,2008.0,154999.5,Diesel,Volkswagen,GOLF 5,8.0, Casablanca
21870.0,2008.0,67499.5,Diesel,Volkswagen,P,, Rabat
21330.0,1997.0,224999.5,Diesel,cedes-Benz,220,, Oujda
23220.0,2010.0,2499.5,Diesel,Volkswagen,GOLF 4,, Rabat
9180.0,2001.0,92499.5,Diesel,Fiat,Pali,7.0, Rabat
37800.0,2013.0,144999.5,Diesel,Ford,n,8.0, Kénitra
14850.000000000002,2007.0,124999.5,Ess,Hond,Jazz,8.0, Kénitra
2700.0,1989.0,27499.5,Ess,Peugeot,205,, Meknès
29700.000000000004,2004.0,224999.5,Diesel,Volkswagen,Touareg,10.0, Nador
10800.0,2002.0,67499.5,Diesel,Citroen,C5,, Casablanca
21060.0,2007.0,184999.5,Diesel,Volkswagen,P,, Berkane
15660.000000000002,2011.0,164999.5,Ess,Hyundai,i 10,, Fès
12150.0,2003.0,274999.5,Diesel,Peugeot,Partner,, Tétouan
16200.000000000002,2008.0,2499.5,Diesel,Peugeot,2008,8.0, Casablanca
14850.000000000002,2009.0,57499.5,Diesel,Renault,Kang,, Agadir
15660.000000000002,2006.0,154999.5,Diesel,Peugeot,407,8.0, Casablanca
10260.0,2001.0,2499.5,Diesel,Fiat,Un,6.0, Casablanca
3240.0,1981.0,32499.5,Ess,Renault,R18,8.0, Agadir
8100.000000000001,1986.0,42499.5,Diesel,Peugeot,309,7.0, Casablanca
33750.0,2008.0,194999.5,Diesel,Volkswagen,Passat,, Tanger
5940.0,1998.0,224999.5,Ess,Volkswagen,P,, Guelmim
18900.0,2002.0,374999.5,Diesel,cedes-Benz,CLASSE ML,11.0, Rabat
